p_hedge	p_market
1019.25000000000	1191.37000000000
1019.13000000000	1190.33000000000
1022.29000000000	1191.17000000000
1021.24000000000	1190.25000000000
1022.01000000000	1177.07000000000
1021.07000000000	1182.81000000000
1019.30000000000	1189.24000000000
1021.51000000000	1188
1022.19000000000	1198.68000000000
1022.47000000000	1203.38000000000
1020.93000000000	1205.72000000000
1020.52000000000	1203.21000000000
1020.93000000000	1194.22000000000
1022.50000000000	1194.66000000000
1022.46000000000	1205.45000000000
1019.42000000000	1209.57000000000
1022	1210.13000000000
1022	1210.13000000000
1021.95000000000	1204.92000000000
1022.23000000000	1213.54000000000
1021.60000000000	1213.45000000000
1019.95000000000	1213.55000000000
1023.68000000000	1211.92000000000
1024.63000000000	1202.08000000000
1024.26000000000	1188.05000000000
1026.35000000000	1183.74000000000
1025.42000000000	1187.89000000000
1026.33000000000	1186.19000000000
1024.80000000000	1190.25000000000
1028.58000000000	1182.99000000000
1027.41000000000	1187.70000000000
1024.09000000000	1177.45000000000
1023.82000000000	1184.52000000000
1023.82000000000	1184.52000000000
1022.39000000000	1195.98000000000
1018.02000000000	1184.63000000000
1019.66000000000	1175.41000000000
1018.58000000000	1167.87000000000
1016.06000000000	1163.75000000000
1017.26000000000	1168.41000000000
1019.36000000000	1174.07000000000
1021.63000000000	1174.55000000000
1019.21000000000	1171.36000000000
1012.84000000000	1181.27000000000
1013.64000000000	1189.41000000000
1011.97000000000	1193.19000000000
1011.74000000000	1189.89000000000
1013.84000000000	1203.03000000000
1012.42000000000	1201.72000000000
1011.11000000000	1202.30000000000
1011.27000000000	1191.99000000000
1002.79000000000	1197.01000000000
1006	1205.30000000000
1005.76000000000	1206.14000000000
1007.87000000000	1210.12000000000
1006.40000000000	1210.34000000000
1007.82000000000	1200.75000000000
1006.74000000000	1201.59000000000
1006.74000000000	1201.59000000000
1005.39000000000	1184.16000000000
1005.47000000000	1190.80000000000
1006.46000000000	1200.20000000000
1005.06000000000	1211.37000000000
1006.54000000000	1203.60000000000
1008.27000000000	1210.41000000000
1009.37000000000	1210.08000000000
1009.16000000000	1210.47000000000
1010.09000000000	1222.12000000000
1008.72000000000	1225.31000000000
1008.55000000000	1219.43000000000
1009.29000000000	1207.01000000000
1008.59000000000	1209.25000000000
1007.52000000000	1200.08000000000
1007.06000000000	1206.83000000000
1007.35000000000	1197.75000000000
1006.88000000000	1188.07000000000
1004.58000000000	1190.21000000000
1002.32000000000	1189.65000000000
1004.40000000000	1183.78000000000
1003.81000000000	1171.71000000000
1002.59000000000	1172.53000000000
1001.97000000000	1171.42000000000
1001.97000000000	1171.42000000000
1002.59000000000	1174.28000000000
1001.97000000000	1165.36000000000
999.370000000000	1181.41000000000
991.120000000000	1180.59000000000
989.380000000000	1172.92000000000
981.710000000000	1176.12000000000
982.410000000000	1181.39000000000
982.230000000000	1184.07000000000
984.890000000000	1191.14000000000
985.580000000000	1181.20000000000
985.490000000000	1181.21000000000
983.770000000000	1187.76000000000
982.940000000000	1173.79000000000
983.150000000000	1162.05000000000
981.920000000000	1142.62000000000
974.410000000000	1145.98000000000
968.490000000000	1152.78000000000
970.230000000000	1137.50000000000
970.150000000000	1159.95000000000
970.570000000000	1152.12000000000
972.140000000000	1162.10000000000
966.150000000000	1151.74000000000
965.670000000000	1156.38000000000
960.870000000000	1143.22000000000
956.990000000000	1156.85000000000
957.800000000000	1162.16000000000
957.790000000000	1161.17000000000
955.140000000000	1175.65000000000
957.560000000000	1172.63000000000
953.080000000000	1171.35000000000
954.970000000000	1178.84000000000
959.780000000000	1166.22000000000
952.590000000000	1171.11000000000
946.920000000000	1159.36000000000
947.920000000000	1154.05000000000
944.620000000000	1165.69000000000
943.480000000000	1173.80000000000
939.070000000000	1185.56000000000
933.820000000000	1191.08000000000
933.770000000000	1189.28000000000
934.040000000000	1193.86000000000
935.940000000000	1194.07000000000
938.920000000000	1190.01000000000
935.460000000000	1197.62000000000
941.330000000000	1198.78000000000
941.330000000000	1198.78000000000
938.810000000000	1191.50000000000
935.230000000000	1202.27000000000
932.740000000000	1204.29000000000
934.880000000000	1196.02000000000
937.450000000000	1197.51000000000
935.320000000000	1197.26000000000
936.350000000000	1194.67000000000
935.280000000000	1200.93000000000
936.370000000000	1198.11000000000
934.740000000000	1200.82000000000
935.610000000000	1203.91000000000
935.040000000000	1206.58000000000
932.940000000000	1210.96000000000
936.050000000000	1216.96000000000
937.670000000000	1216.10000000000
941.300000000000	1213.61000000000
942.600000000000	1213.88000000000
938.650000000000	1200.73000000000
941.850000000000	1191.57000000000
941.960000000000	1190.69000000000
937.220000000000	1201.57000000000
937.380000000000	1199.85000000000
938.320000000000	1191.33000000000
934.830000000000	1194.44000000000
934.830000000000	1194.44000000000
937.790000000000	1204.99000000000
940.890000000000	1194.94000000000
941.210000000000	1197.87000000000
939.350000000000	1211.86000000000
942.330000000000	1219.44000000000
943.870000000000	1222.21000000000
946.580000000000	1223.29000000000
946.870000000000	1226.50000000000
949.550000000000	1227.92000000000
947.480000000000	1221.13000000000
947.300000000000	1229.35000000000
946.550000000000	1235.20000000000
948.950000000000	1227.04000000000
949.870000000000	1233.68000000000
948.940000000000	1229.03000000000
949.900000000000	1231.16000000000
948.690000000000	1236.79000000000
951.070000000000	1243.72000000000
949.390000000000	1234.18000000000
950.820000000000	1235.35000000000
949.390000000000	1244.12000000000
950.250000000000	1245.04000000000
951.460000000000	1235.86000000000
950.890000000000	1226.42000000000
951.640000000000	1223.13000000000
951.390000000000	1231.38000000000
949.770000000000	1229.13000000000
948.830000000000	1237.81000000000
948.980000000000	1230.39000000000
946.320000000000	1233.87000000000
949.040000000000	1219.34000000000
947.490000000000	1220.24000000000
951.470000000000	1219.02000000000
950.490000000000	1219.71000000000
950.870000000000	1221.73000000000
951.180000000000	1217.57000000000
951.190000000000	1209.59000000000
948.320000000000	1212.39000000000
949.120000000000	1205.10000000000
948.910000000000	1212.28000000000
949.180000000000	1208.41000000000
948.550000000000	1220.33000000000
950.270000000000	1221.59000000000
948.990000000000	1218.02000000000
948.990000000000	1218.02000000000
949.550000000000	1233.39000000000
948.170000000000	1236.36000000000
952.630000000000	1231.67000000000
949.560000000000	1241.48000000000
948.720000000000	1240.56000000000
951.690000000000	1231.20000000000
949.790000000000	1227.16000000000
953.240000000000	1227.73000000000
953.220000000000	1237.91000000000
956.720000000000	1231.02000000000
957.670000000000	1221.34000000000
958.220000000000	1210.20000000000
959.510000000000	1214.62000000000
957.420000000000	1215.29000000000
960.380000000000	1215.63000000000
960.390000000000	1215.65000000000
959.740000000000	1216.89000000000
959.500000000000	1227.70000000000
960.990000000000	1228.81000000000
959.900000000000	1226.70000000000
963.320000000000	1214.47000000000
964.090000000000	1196.39000000000
963.970000000000	1191.49000000000
963.740000000000	1195.90000000000
960.450000000000	1187.33000000000
960.320000000000	1184.87000000000
958.360000000000	1177.68000000000
956.720000000000	1176.84000000000
957.790000000000	1186.57000000000
958.170000000000	1190.10000000000
958.450000000000	1178.14000000000
962.440000000000	1195.76000000000
962.410000000000	1177.80000000000
960.950000000000	1179.59000000000
958.830000000000	1199.38000000000
959.200000000000	1196.54000000000
958.440000000000	1191.38000000000
959.990000000000	1178.90000000000
958.160000000000	1198.41000000000
960.040000000000	1207.01000000000
959.980000000000	1202.76000000000
959.320000000000	1214.76000000000
957.580000000000	1219.94000000000
959.690000000000	1220.14000000000
958.060000000000	1222.81000000000
958.800000000000	1218.59000000000
955.220000000000	1220.65000000000
955.580000000000	1230.96000000000
955.340000000000	1234.72000000000
954.830000000000	1233.76000000000
955.900000000000	1229.01000000000
953.690000000000	1231.21000000000
951.950000000000	1242.80000000000
952.870000000000	1248.27000000000
954.650000000000	1254.85000000000
954.530000000000	1261.23000000000
953.310000000000	1265.61000000000
953.310000000000	1265.61000000000
955.430000000000	1268.25000000000
955.460000000000	1257.46000000000
953.960000000000	1257.48000000000
956.830000000000	1249.48000000000
954.370000000000	1264.67000000000
955.440000000000	1265.08000000000
957.090000000000	1262.09000000000
959.430000000000	1263.70000000000
957.880000000000	1257.37000000000
957.930000000000	1255.84000000000
955.970000000000	1259.37000000000
956.820000000000	1260.43000000000
959.280000000000	1267.43000000000
960.250000000000	1272.74000000000
960.540000000000	1270.94000000000
961.080000000000	1267.32000000000
958.570000000000	1259.92000000000
959.030000000000	1259.62000000000
960.040000000000	1262.79000000000
960.760000000000	1268.12000000000
964.140000000000	1268.66000000000
964.140000000000	1268.66000000000
965.020000000000	1256.54000000000
964.620000000000	1258.17000000000
962.970000000000	1254.42000000000
965.390000000000	1248.29000000000
965.390000000000	1248.29000000000
965.380000000000	1268.80000000000
965.920000000000	1273.46000000000
967.490000000000	1273.48000000000
967.760000000000	1285.45000000000
970.140000000000	1290.15000000000
971.200000000000	1289.69000000000
970.890000000000	1294.18000000000
975.320000000000	1286.06000000000
974.700000000000	1287.61000000000
974.700000000000	1287.61000000000
975.510000000000	1282.95000000000
973.560000000000	1277.95000000000
971.610000000000	1285.04000000000
975.230000000000	1261.49000000000
973.610000000000	1263.82000000000
972.440000000000	1266.86000000000
973.540000000000	1264.68000000000
975.160000000000	1273.83000000000
976.340000000000	1283.72000000000
976.730000000000	1285.20000000000
979.250000000000	1280.08000000000
981.970000000000	1282.46000000000
982.790000000000	1270.84000000000
983.650000000000	1264.03000000000
982.020000000000	1265.02000000000
984.870000000000	1254.78000000000
985.030000000000	1265.65000000000
981.620000000000	1263.77000000000
981.010000000000	1266.99000000000
977.930000000000	1262.86000000000
979.460000000000	1275.53000000000
978.970000000000	1280
981.760000000000	1289.38000000000
984.380000000000	1287.24000000000
984.380000000000	1287.24000000000
982.860000000000	1283.03000000000
981.640000000000	1292.67000000000
981.610000000000	1287.79000000000
982.420000000000	1289.43000000000
983.440000000000	1294.12000000000
984.790000000000	1280.66000000000
987.670000000000	1291.24000000000
985.880000000000	1289.14000000000
988.490000000000	1287.23000000000
989.800000000000	1278.26000000000
988.970000000000	1275.88000000000
986.810000000000	1278.47000000000
988.260000000000	1272.23000000000
985	1281.58000000000
986.350000000000	1284.13000000000
985.160000000000	1297.48000000000
983.970000000000	1303.02000000000
986.590000000000	1305.33000000000
986.230000000000	1307.25000000000
985.930000000000	1305.10000000000
990.720000000000	1297.25000000000
986.490000000000	1305.04000000000
988.220000000000	1301.67000000000
987.530000000000	1302.95000000000
988.720000000000	1301.61000000000
990.270000000000	1293.23000000000
988.430000000000	1302.89000000000
990.290000000000	1300.25000000000
991.150000000000	1294.83000000000
994.320000000000	1297.81000000000
993.620000000000	1305.93000000000
993.730000000000	1311.56000000000
996.370000000000	1309.04000000000
998.720000000000	1295.50000000000
996.390000000000	1296.60000000000
998.750000000000	1286.57000000000
996.140000000000	1288.12000000000
995.420000000000	1289.12000000000
995.420000000000	1289.12000000000
995.990000000000	1285.33000000000
990.320000000000	1307.65000000000
990.530000000000	1309.93000000000
994.170000000000	1311.46000000000
993.540000000000	1311.28000000000
993.290000000000	1308.11000000000
995.680000000000	1301.74000000000
994.420000000000	1305.41000000000
993.960000000000	1309.72000000000
996.250000000000	1310.61000000000
997.070000000000	1305.19000000000
994.460000000000	1313.21000000000
996.490000000000	1307.85000000000
995.550000000000	1312.25000000000
995.200000000000	1325.76000000000
999.670000000000	1324.66000000000
997.950000000000	1325.14000000000
1000.75000000000	1322.85000000000
1001.78000000000	1305.92000000000
1001.70000000000	1291.24000000000
1002.62000000000	1294.50000000000
1002.02000000000	1292.08000000000
1003.09000000000	1270.32000000000
999.220000000000	1261.81000000000
998.930000000000	1267.03000000000
998.460000000000	1262.07000000000
999.360000000000	1256.58000000000
1001.92000000000	1258.57000000000
1001.31000000000	1272.88000000000
1000.74000000000	1280.16000000000
1000.74000000000	1280.16000000000
1004.31000000000	1259.84000000000
1000.06000000000	1270.09000000000
1001.64000000000	1285.71000000000
1001.70000000000	1288.22000000000
1001.64000000000	1265.29000000000
1001.32000000000	1263.85000000000
1002.58000000000	1256.15000000000
999.490000000000	1257.93000000000
1004.35000000000	1252.30000000000
1005.31000000000	1236.40000000000
1004.36000000000	1223.69000000000
1005.07000000000	1230.04000000000
1007.13000000000	1256.16000000000
1009.98000000000	1251.54000000000
1011.75000000000	1240.14000000000
1009.39000000000	1240.12000000000
1006.93000000000	1252.20000000000
1006.49000000000	1245.60000000000
1006.84000000000	1244.50000000000
1004.83000000000	1250.56000000000
1004.95000000000	1239.20000000000
1004.47000000000	1246
1000.85000000000	1272.87000000000
1000.67000000000	1270.20000000000
1001.65000000000	1280.19000000000
1001.65000000000	1280.19000000000
1005.94000000000	1270.91000000000
1004.33000000000	1274.08000000000
1004.67000000000	1265.48000000000
1006.46000000000	1267.34000000000
1008.22000000000	1272.52000000000
1007.27000000000	1258.60000000000
1010.96000000000	1242.29000000000
1009.93000000000	1236.20000000000
1009.16000000000	1234.49000000000
1010.28000000000	1236.86000000000
1009.76000000000	1259.81000000000
1010.08000000000	1249.13000000000
1011.88000000000	1240.29000000000
1011.32000000000	1260.91000000000
1008.98000000000	1268.88000000000
1010.47000000000	1268.40000000000
1012.72000000000	1263.20000000000
1011.14000000000	1278.55000000000
1012.06000000000	1276.66000000000
1014.17000000000	1270.92000000000
1015.64000000000	1278.55000000000
1015.46000000000	1280.27000000000
1016.80000000000	1279.36000000000
1016.48000000000	1275.77000000000
1017.87000000000	1271.48000000000
1017.52000000000	1265.95000000000
1016.31000000000	1271.81000000000
1017.52000000000	1266.74000000000
1017.61000000000	1268.21000000000
1015.85000000000	1285.58000000000
1015.95000000000	1295.43000000000
1023.03000000000	1297.48000000000
1024	1302.30000000000
1023.53000000000	1297.52000000000
1021.24000000000	1298.82000000000
1020.91000000000	1292.99000000000
1022.19000000000	1296.06000000000
1022.15000000000	1295.09000000000
1022.09000000000	1301.78000000000
1021.47000000000	1304.28000000000
1022.03000000000	1304.27000000000
1024.58000000000	1303.82000000000
1024.66000000000	1311.01000000000
1024.66000000000	1311.01000000000
1026.01000000000	1313.25000000000
1029.74000000000	1300.26000000000
1028.47000000000	1294.02000000000
1027.77000000000	1298.92000000000
1028.12000000000	1299.54000000000
1027.16000000000	1313.11000000000
1026.70000000000	1318.07000000000
1026.17000000000	1316.28000000000
1026.95000000000	1319.87000000000
1025.52000000000	1321.18000000000
1027.40000000000	1318.31000000000
