9	31	14	34274	0	4	2	0	0
9	31	15	34275	0	4	2	0	0
9	31	16	34276	0	4	2	0	0
9	31	17	34277	0	4	2	0	0
9	31	18	34278	0	4	2	0	0
9	31	19	34279	0	4	2	0	0
9	31	20	34280	0	4	2	0	0
9	31	21	34281	0	4	2	0	0
9	31	22	34282	0	4	2	0	0
9	31	23	34283	0	4	2	0	0
9	31	24	34284	0	4	2	0	0
9	31	25	34285	0	4	2	0	0
9	31	26	34286	0	4	2	0	0
9	31	27	34287	0	4	2	0	0
9	31	28	34288	0	4	2	0	0
9	31	29	34289	0	4	2	0	0
9	31	30	34290	0	4	2	0	0
9	31	31	34291	0	4	2	0	0
9	31	32	34292	0	4	2	0	0
9	31	33	34293	0	4	2	0	0
9	31	34	34294	0	4	2	0	0
9	31	35	34295	0	4	2	0	0
9	31	36	34296	0	4	2	0	0
9	31	37	34297	0	4	2	0	0
9	31	38	34298	0	4	2	0	0
9	31	39	34299	0	4	2	0	0
9	31	40	34300	0	4	2	0	0
9	31	41	34301	0	4	2	0	0
9	31	42	34302	0	4	2	0	0
9	31	43	34303	0	4	2	0	0
9	31	44	34304	0	4	2	0	0
9	31	45	34305	0	4	2	0	0
9	31	46	34306	0	4	2	0	0
9	31	47	34307	0	4	2	0	0
9	31	48	34308	0	4	2	0	0
9	31	49	34309	0	4	2	0	0
9	31	50	34310	0	4	2	0	0
9	31	51	34311	0	4	2	0	0
9	31	52	34312	0	4	2	0	0
9	31	53	34313	0	4	2	0	0
9	31	54	34314	0	4	2	0	0
9	31	55	34315	0	4	2	0	0
9	31	56	34316	0	4	2	0	0
9	31	57	34317	0	4	2	0	0
9	31	58	34318	0	4	2	0	0
9	31	59	34319	0	4	2	0	0
9	32	0	34320	0	4	2	0	0
9	32	1	34321	0	4	2	0	0
9	32	2	34322	0	4	2	0	0
9	32	3	34323	0	4	2	0	0
9	32	4	34324	0	4	2	0	0
9	32	5	34325	0	4	2	0	0
9	32	6	34326	0	4	2	0	0
9	32	7	34327	0	4	2	0	0
9	32	8	34328	0	4	2	0	0
9	32	9	34329	0	4	2	0	0
9	32	10	34330	0	4	2	0	0
9	32	11	34331	0	4	2	0	0
9	32	12	34332	0	4	2	0	0
9	32	13	34333	1	5	86	0	0
9	32	14	34334	0	5	86	0	0
9	32	15	34335	0	5	86	0	0
9	32	16	34336	0	5	86	0	0
9	32	17	34337	1	6	4	0	0
9	32	18	34338	0	6	4	0	0
9	32	19	34339	0	6	4	0	0
9	32	20	34340	1	7	3	0	0
9	32	21	34341	0	7	3	0	0
9	32	22	34342	0	7	3	0	0
9	32	23	34343	0	7	3	0	0
9	32	24	34344	0	7	3	0	0
9	32	25	34345	0	7	3	0	0
9	32	26	34346	0	7	3	0	0
9	32	27	34347	1	8	7	0	0
9	32	28	34348	1	9	1	0	0
9	32	29	34349	0	9	1	0	0
9	32	30	34350	0	9	1	0	0
9	32	31	34351	0	9	1	0	0
9	32	32	34352	0	9	1	0	0
9	32	33	34353	0	9	1	0	0
9	32	34	34354	0	9	1	0	0
9	32	35	34355	0	9	1	0	0
9	32	36	34356	0	9	1	0	0
9	32	37	34357	0	9	1	0	0
9	32	38	34358	0	9	1	0	0
9	32	39	34359	0	9	1	0	0
9	32	40	34360	0	9	1	0	0
9	32	41	34361	0	9	1	0	0
9	32	42	34362	0	9	1	0	0
9	32	43	34363	1	10	15	0	0
9	32	44	34364	0	10	15	0	0
9	32	45	34365	1	11	2	0	0
9	32	46	34366	1	12	1	0	0
9	32	47	34367	1	13	1	0	0
9	32	48	34368	0	13	1	0	0
9	32	49	34369	1	14	2	0	0
9	32	50	34370	1	15	1	0	0
9	32	51	34371	1	16	1	0	0
9	32	52	34372	1	17	1	0	0
9	32	53	34373	0	17	1	0	0
9	32	54	34374	0	17	1	0	0
9	32	55	34375	1	18	3	0	0
9	32	56	34376	0	18	3	0	0
9	32	57	34377	0	18	3	0	0
9	32	58	34378	0	18	3	0	0
9	32	59	34379	1	19	4	0	0
9	33	0	34380	0	19	4	0	0
9	33	1	34381	0	19	4	0	0
9	33	2	34382	0	19	4	0	0
9	33	3	34383	0	19	4	0	0
9	33	4	34384	0	19	4	0	0
9	33	5	34385	0	19	4	0	0
9	33	6	34386	0	19	4	0	0
9	33	7	34387	0	19	4	0	0
9	33	8	34388	0	19	4	0	0
9	33	9	34389	0	19	4	0	0
9	33	10	34390	0	19	4	0	0
9	33	11	34391	1	20	12	0	0
9	33	12	34392	0	20	12	0	0
9	33	13	34393	0	20	12	0	0
9	33	14	34394	0	20	12	0	0
9	33	15	34395	0	20	12	0	0
9	33	16	34396	1	21	5	0	0
9	33	17	34397	0	21	5	0	0
9	33	18	34398	1	22	2	0	0
9	33	19	34399	0	22	2	0	0
9	33	20	34400	0	22	2	0	0
9	33	21	34401	0	22	2	0	0
9	33	22	34402	0	22	2	0	0
9	33	23	34403	0	22	2	0	0
9	33	24	34404	0	22	2	0	0
9	33	25	34405	0	22	2	0	0
9	33	26	34406	0	22	2	0	0
9	33	27	34407	0	22	2	0	0
9	33	28	34408	0	22	2	0	0
9	33	29	34409	1	23	11	0	0
9	33	30	34410	0	23	11	0	0
9	33	31	34411	1	24	2	0	0
9	33	32	34412	0	24	2	0	0
9	33	33	34413	1	25	2	0	0
9	33	34	34414	0	25	2	0	0
9	33	35	34415	1	26	2	0	0
9	33	36	34416	0	26	2	0	0
9	33	37	34417	0	26	2	0	0
9	33	38	34418	0	26	2	0	0
9	33	39	34419	0	26	2	0	0
9	33	40	34420	0	26	2	0	0
9	33	41	34421	0	26	2	0	0
9	33	42	34422	0	26	2	0	0
9	33	43	34423	0	26	2	0	0
9	33	44	34424	0	26	2	0	0
9	33	45	34425	1	27	10	0	0
9	33	46	34426	0	27	10	0	0
9	33	47	34427	0	27	10	0	0
9	33	48	34428	1	28	3	0	0
9	33	49	34429	0	28	3	0	0
9	33	50	34430	1	29	2	0	0
9	33	51	34431	0	29	2	0	0
9	33	52	34432	1	30	2	0	0
9	33	53	34433	0	30	2	0	0
9	33	54	34434	0	30	2	0	0
9	33	55	34435	0	30	2	0	0
9	33	56	34436	0	30	2	0	0
9	33	57	34437	0	30	2	0	0
9	33	58	34438	0	30	2	0	0
9	33	59	34439	0	30	2	0	0
9	34	0	34440	0	30	2	0	0
9	34	1	34441	0	30	2	0	0
9	34	2	34442	0	30	2	0	0
9	34	3	34443	0	30	2	0	0
9	34	4	34444	0	30	2	0	0
9	34	5	34445	0	30	2	0	0
9	34	6	34446	0	30	2	0	0
9	34	7	34447	0	30	2	0	0
9	34	8	34448	0	30	2	0	0
9	34	9	34449	0	30	2	0	0
9	34	10	34450	0	30	2	0	0
9	34	11	34451	0	30	2	0	0
9	34	12	34452	0	30	2	0	0
9	34	13	34453	0	30	2	0	0
9	34	14	34454	0	30	2	0	0
9	34	15	34455	0	30	2	0	0
9	34	16	34456	0	30	2	0	0
9	34	17	34457	0	30	2	0	0
9	34	18	34458	0	30	2	0	0
9	34	19	34459	0	30	2	0	0
9	34	20	34460	0	30	2	0	0
9	34	21	34461	0	30	2	0	0
9	34	22	34462	0	30	2	0	0
9	34	23	34463	0	30	2	0	0
9	34	24	34464	0	30	2	0	0
9	34	25	34465	1	31	33	0	0
9	34	26	34466	1	32	1	0	0
9	34	27	34467	0	32	1	0	0
9	34	28	34468	1	33	2	0	0
9	34	29	34469	0	33	2	0	0
9	34	30	34470	0	33	2	0	0
9	34	31	34471	0	33	2	0	0
9	34	32	34472	0	33	2	0	0
9	34	33	34473	0	33	2	0	0
9	34	34	34474	0	33	2	0	0
9	34	35	34475	0	33	2	0	0
9	34	36	34476	0	33	2	0	0
9	34	37	34477	1	34	9	0	0
9	34	38	34478	1	35	1	0	0
9	34	39	34479	0	35	1	0	0
9	34	40	34480	1	36	2	0	0
9	34	41	34481	0	36	2	0	0
9	34	42	34482	1	37	2	0	0
9	34	43	34483	1	38	1	0	0
9	34	44	34484	0	38	1	0	0
9	34	45	34485	1	39	2	0	0
9	34	46	34486	0	39	2	0	0
9	34	47	34487	1	40	2	0	0
9	34	48	34488	0	40	2	0	0
9	34	49	34489	0	40	2	0	0
9	34	50	34490	0	40	2	0	0
9	34	51	34491	0	40	2	0	0
9	34	52	34492	0	40	2	0	0
9	34	53	34493	0	40	2	0	0
9	34	54	34494	0	40	2	0	0
9	34	55	34495	0	40	2	0	0
9	34	56	34496	0	40	2	0	0
9	34	57	34497	0	40	2	0	0
9	34	58	34498	0	40	2	0	0
9	34	59	34499	0	40	2	0	0
9	35	0	34500	0	40	2	0	0
9	35	1	34501	0	40	2	0	0
9	35	2	34502	1	41	15	0	0
9	35	3	34503	0	41	15	0	0
9	35	4	34504	0	41	15	0	0
9	35	5	34505	0	41	15	0	0
9	35	6	34506	0	41	15	0	0
9	35	7	34507	0	41	15	0	0
9	35	8	34508	0	41	15	0	0
9	35	9	34509	0	41	15	0	0
9	35	10	34510	0	41	15	0	0
9	35	11	34511	0	41	15	0	0
9	35	12	34512	0	41	15	0	0
9	35	13	34513	0	41	15	0	0
9	35	14	34514	1	42	12	0	0
9	35	15	34515	0	42	12	0	0
9	35	16	34516	1	43	2	0	0
9	35	17	34517	0	43	2	0	0
9	35	18	34518	0	43	2	0	0
9	35	19	34519	0	43	2	0	0
9	35	20	34520	1	44	4	0	0
9	35	21	34521	1	45	1	0	0
9	35	22	34522	0	45	1	0	0
9	35	23	34523	1	46	2	0	0
9	35	24	34524	1	47	1	0	0
9	35	25	34525	0	47	1	0	0
9	35	26	34526	0	47	1	0	0
9	35	27	34527	0	47	1	0	0
9	35	28	34528	1	48	4	0	0
9	35	29	34529	1	49	1	0	0
9	35	30	34530	1	50	1	0	0
9	35	31	34531	1	51	1	0	0
9	35	32	34532	0	51	1	0	0
9	35	33	34533	1	52	2	0	0
9	35	34	34534	1	53	1	0	0
9	35	35	34535	0	53	1	0	0
9	35	36	34536	0	53	1	0	0
9	35	37	34537	0	53	1	0	0
9	35	38	34538	0	53	1	0	0
9	35	39	34539	0	53	1	0	0
9	35	40	34540	1	54	6	0	0
9	35	41	34541	1	55	1	0	0
9	35	42	34542	0	55	1	0	0
9	35	43	34543	0	55	1	0	0
9	35	44	34544	0	55	1	0	0
9	35	45	34545	0	55	1	0	0
9	35	46	34546	0	55	1	0	0
9	35	47	34547	0	55	1	0	0
9	35	48	34548	0	55	1	0	0
9	35	49	34549	1	56	8	0	0
9	35	50	34550	0	56	8	0	0
9	35	51	34551	0	56	8	0	0
9	35	52	34552	1	57	3	0	0
9	35	53	34553	0	57	3	0	0
9	35	54	34554	0	57	3	0	0
9	35	55	34555	0	57	3	0	0
9	35	56	34556	0	57	3	0	0
9	35	57	34557	0	57	3	0	0
9	35	58	34558	0	57	3	0	0
9	35	59	34559	0	57	3	0	0
9	36	0	34560	0	57	3	0	0
9	36	1	34561	0	57	3	0	0
9	36	2	34562	1	58	10	0	0
9	36	3	34563	0	58	10	0	0
9	36	4	34564	1	59	2	0	0
9	36	5	34565	0	59	2	0	0
9	36	6	34566	0	59	2	0	0
9	36	7	34567	0	59	2	0	0
9	36	8	34568	0	59	2	0	0
9	36	9	34569	0	59	2	0	0
9	36	10	34570	0	59	2	0	0
9	36	11	34571	0	59	2	0	0
9	36	12	34572	0	59	2	0	0
9	36	13	34573	0	59	2	0	0
9	36	14	34574	0	59	2	0	0
9	36	15	34575	0	59	2	0	0
9	36	16	34576	0	59	2	0	0
9	36	17	34577	0	59	2	0	0
9	36	18	34578	0	59	2	0	0
9	36	19	34579	0	59	2	0	0
9	36	20	34580	0	59	2	0	0
9	36	21	34581	0	59	2	0	0
9	36	22	34582	0	59	2	0	0
9	36	23	34583	0	59	2	0	0
9	36	24	34584	0	59	2	0	0
9	36	25	34585	0	59	2	0	0
9	36	26	34586	0	59	2	0	0
9	36	27	34587	0	59	2	0	0
9	36	28	34588	1	60	24	0	0
9	36	29	34589	1	61	1	0	0
9	36	30	34590	0	61	1	0	0
9	36	31	34591	0	61	1	0	0
9	36	32	34592	0	61	1	0	0
9	36	33	34593	0	61	1	0	0
9	36	34	34594	0	61	1	0	0
9	36	35	34595	0	61	1	0	0
9	36	36	34596	0	61	1	0	0
9	36	37	34597	0	61	1	0	0
9	36	38	34598	0	61	1	0	0
9	36	39	34599	0	61	1	0	0
9	36	40	34600	0	61	1	0	0
9	36	41	34601	0	61	1	0	0
9	36	42	34602	0	61	1	0	0
9	36	43	34603	0	61	1	0	0
9	36	44	34604	0	61	1	0	0
9	36	45	34605	0	61	1	0	0
9	36	46	34606	0	61	1	0	0
9	36	47	34607	0	61	1	0	0
9	36	48	34608	0	61	1	0	0
9	36	49	34609	0	61	1	0	0
9	36	50	34610	0	61	1	0	0
9	36	51	34611	0	61	1	0	0
9	36	52	34612	1	62	23	0	0
9	36	53	34613	0	62	23	0	0
9	36	54	34614	1	63	2	0	0
9	36	55	34615	0	63	2	0	0
9	36	56	34616	0	63	2	0	0
9	36	57	34617	0	63	2	0	0
9	36	58	34618	0	63	2	0	0
9	36	59	34619	0	63	2	0	0
9	37	0	34620	0	63	2	0	0
9	37	1	34621	0	63	2	0	0
9	37	2	34622	0	63	2	0	0
9	37	3	34623	0	63	2	0	0
9	37	4	34624	0	63	2	0	0
9	37	5	34625	0	63	2	0	0
9	37	6	34626	0	63	2	0	0
9	37	7	34627	0	63	2	0	0
9	37	8	34628	0	63	2	0	0
9	37	9	34629	0	63	2	0	0
9	37	10	34630	0	63	2	0	0
9	37	11	34631	0	63	2	0	0
9	37	12	34632	0	63	2	0	0
9	37	13	34633	0	63	2	0	0
9	37	14	34634	0	63	2	0	0
9	37	15	34635	0	63	2	0	0
9	37	16	34636	0	63	2	0	0
9	37	17	34637	0	63	2	0	0
9	37	18	34638	0	63	2	0	0
9	37	19	34639	0	63	2	0	0
9	37	20	34640	0	63	2	0	0
9	37	21	34641	0	63	2	0	0
9	37	22	34642	0	63	2	0	0
9	37	23	34643	0	63	2	0	0
9	37	24	34644	0	63	2	0	0
9	37	25	34645	0	63	2	0	0
9	37	26	34646	0	63	2	0	0
9	37	27	34647	0	63	2	0	0
9	37	28	34648	0	63	2	0	0
9	37	29	34649	0	63	2	0	0
9	37	30	34650	0	63	2	0	0
9	37	31	34651	0	63	2	0	0
9	37	32	34652	1	64	38	0	0
9	37	33	34653	0	64	38	0	0
9	37	34	34654	1	65	2	0	0
9	37	35	34655	1	66	1	0	0
9	37	36	34656	1	67	1	0	0
9	37	37	34657	1	68	1	0	0
9	37	38	34658	0	68	1	0	0
9	37	39	34659	1	69	2	0	0
9	37	40	34660	0	69	2	0	0
9	37	41	34661	0	69	2	0	0
9	37	42	34662	0	69	2	0	0
9	37	43	34663	0	69	2	0	0
9	37	44	34664	0	69	2	0	0
9	37	45	34665	0	69	2	0	0
9	37	46	34666	0	69	2	0	0
9	37	47	34667	0	69	2	0	0
9	37	48	34668	0	69	2	0	0
9	37	49	34669	0	69	2	0	0
9	37	50	34670	1	70	11	0	0
9	37	51	34671	0	70	11	0	0
9	37	52	34672	0	70	11	0	0
9	37	53	34673	0	70	11	0	0
9	37	54	34674	0	70	11	0	0
9	37	55	34675	0	70	11	0	0
9	37	56	34676	0	70	11	0	0
9	37	57	34677	0	70	11	0	0
9	37	58	34678	0	70	11	0	0
9	37	59	34679	0	70	11	0	0
9	38	0	34680	1	71	10	0	0
9	38	1	34681	0	71	10	0	0
9	38	2	34682	0	71	10	0	0
9	38	3	34683	0	71	10	0	0
9	38	4	34684	0	71	10	0	0
9	38	5	34685	0	71	10	0	0
9	38	6	34686	1	72	6	0	0
9	38	7	34687	1	73	1	0	0
9	38	8	34688	0	73	1	0	0
9	38	9	34689	0	73	1	0	0
9	38	10	34690	0	73	1	0	0
9	38	11	34691	0	73	1	0	0
9	38	12	34692	0	73	1	0	0
9	38	13	34693	0	73	1	0	0
9	38	14	34694	0	73	1	0	0
9	38	15	34695	0	73	1	0	0
9	38	16	34696	0	73	1	0	0
9	38	17	34697	0	73	1	0	0
9	38	18	34698	0	73	1	0	0
9	38	19	34699	0	73	1	0	0
9	38	20	34700	0	73	1	0	0
9	38	21	34701	0	73	1	0	0
9	38	22	34702	0	73	1	0	0
9	38	23	34703	0	73	1	0	0
9	38	24	34704	0	73	1	0	0
9	38	25	34705	0	73	1	0	0
9	38	26	34706	0	73	1	0	0
9	38	27	34707	0	73	1	0	0
9	38	28	34708	0	73	1	0	0
9	38	29	34709	0	73	1	0	0
9	38	30	34710	0	73	1	0	0
9	38	31	34711	0	73	1	0	0
9	38	32	34712	0	73	1	0	0
9	38	33	34713	1	74	26	0	0
9	38	34	34714	0	74	26	0	0
9	38	35	34715	0	74	26	0	0
9	38	36	34716	0	74	26	0	0
9	38	37	34717	1	75	4	0	0
9	38	38	34718	1	76	1	0	0
9	38	39	34719	0	76	1	0	0
9	38	40	34720	0	76	1	0	0
9	38	41	34721	1	77	3	0	0
9	38	42	34722	1	78	1	0	0
9	38	43	34723	0	78	1	0	0
9	38	44	34724	0	78	1	0	0
9	38	45	34725	0	78	1	0	0
9	38	46	34726	1	79	4	0	0
9	38	47	34727	0	79	4	0	0
9	38	48	34728	1	80	2	0	0
9	38	49	34729	0	80	2	0	0
9	38	50	34730	0	80	2	0	0
9	38	51	34731	0	80	2	0	0
9	38	52	34732	0	80	2	0	0
9	38	53	34733	0	80	2	0	0
9	38	54	34734	0	80	2	0	0
9	38	55	34735	0	80	2	0	0
9	38	56	34736	0	80	2	0	0
9	38	57	34737	0	80	2	0	0
9	38	58	34738	0	80	2	0	0
9	38	59	34739	0	80	2	0	0
9	39	0	34740	0	80	2	0	0
9	39	1	34741	0	80	2	0	0
9	39	2	34742	0	80	2	0	0
9	39	3	34743	1	81	15	0	0
9	39	4	34744	0	81	15	0	0
9	39	5	34745	0	81	15	0	0
9	39	6	34746	0	81	15	0	0
9	39	7	34747	1	82	4	0	0
9	39	8	34748	0	82	4	0	0
9	39	9	34749	1	83	2	0	0
9	39	10	34750	0	83	2	0	0
9	39	11	34751	1	84	2	0	0
9	39	12	34752	1	85	1	0	0
9	39	13	34753	0	85	1	0	0
9	39	14	34754	0	85	1	0	0
9	39	15	34755	0	85	1	0	0
9	39	16	34756	0	85	1	0	0
9	39	17	34757	0	85	1	0	0
9	39	18	34758	0	85	1	0	0
9	39	19	34759	1	86	7	0	0
9	39	20	34760	0	86	7	0	0
9	39	21	34761	0	86	7	0	0
9	39	22	34762	0	86	7	0	0
9	39	23	34763	0	86	7	0	0
9	39	24	34764	0	86	7	0	0
9	39	25	34765	0	86	7	0	0
9	39	26	34766	0	86	7	0	0
9	39	27	34767	0	86	7	0	0
9	39	28	34768	0	86	7	0	0
9	39	29	34769	0	86	7	0	0
9	39	30	34770	0	86	7	0	0
9	39	31	34771	0	86	7	0	0
9	39	32	34772	0	86	7	0	0
9	39	33	34773	0	86	7	0	0
9	39	34	34774	0	86	7	0	0
9	39	35	34775	0	86	7	0	0
9	39	36	34776	0	86	7	0	0
9	39	37	34777	0	86	7	0	0
9	39	38	34778	0	86	7	0	0
9	39	39	34779	0	86	7	0	0
9	39	40	34780	0	86	7	0	0
9	39	41	34781	0	86	7	0	0
9	39	42	34782	0	86	7	0	0
9	39	43	34783	0	86	7	0	0
9	39	44	34784	0	86	7	0	0
9	39	45	34785	0	86	7	0	0
9	39	46	34786	0	86	7	0	0
9	39	47	34787	0	86	7	0	0
9	39	48	34788	0	86	7	0	0
9	39	49	34789	0	86	7	0	0
9	39	50	34790	0	86	7	0	0
9	39	51	34791	0	86	7	0	0
9	39	52	34792	0	86	7	0	0
9	39	53	34793	0	86	7	0	0
9	39	54	34794	0	86	7	0	0
9	39	55	34795	0	86	7	0	0
9	39	56	34796	1	87	37	0	0
9	39	57	34797	0	87	37	0	0
9	39	58	34798	1	88	2	0	0
9	39	59	34799	0	88	2	0	0
9	40	0	34800	1	89	2	0	0
9	40	1	34801	0	89	2	0	0
9	40	2	34802	1	90	2	0	0
9	40	3	34803	0	90	2	0	0
9	40	4	34804	0	90	2	0	0
9	40	5	34805	0	90	2	0	0
9	40	6	34806	0	90	2	0	0
9	40	7	34807	0	90	2	0	0
9	40	8	34808	1	91	6	0	0
9	40	9	34809	0	91	6	0	0
9	40	10	34810	0	91	6	0	0
9	40	11	34811	0	91	6	0	0
9	40	12	34812	0	91	6	0	0
9	40	13	34813	0	91	6	0	0
9	40	14	34814	0	91	6	0	0
9	40	15	34815	0	91	6	0	0
9	40	16	34816	0	91	6	0	0
9	40	17	34817	0	91	6	0	0
9	40	18	34818	0	91	6	0	0
9	40	19	34819	0	91	6	0	0
9	40	20	34820	0	91	6	0	0
9	40	21	34821	0	91	6	0	0
9	40	22	34822	1	92	14	0	0
9	40	23	34823	1	93	1	0	0
9	40	24	34824	0	93	1	0	0
9	40	25	34825	0	93	1	0	0
9	40	26	34826	0	93	1	0	0
9	40	27	34827	0	93	1	0	0
9	40	28	34828	0	93	1	0	0
9	40	29	34829	0	93	1	0	0
9	40	30	34830	0	93	1	0	0
9	40	31	34831	0	93	1	0	0
9	40	32	34832	0	93	1	0	0
9	40	33	34833	0	93	1	0	0
9	40	34	34834	0	93	1	0	0
9	40	35	34835	0	93	1	0	0
9	40	36	34836	0	93	1	0	0
9	40	37	34837	1	94	14	0	0
9	40	38	34838	1	95	1	0	0
9	40	39	34839	1	96	1	0	0
9	40	40	34840	0	96	1	0	0
9	40	41	34841	0	96	1	0	0
9	40	42	34842	1	97	3	0	0
9	40	43	34843	0	97	3	0	0
9	40	44	34844	1	98	2	0	0
9	40	45	34845	0	98	2	0	0
9	40	46	34846	0	98	2	0	0
9	40	47	34847	1	99	3	0	0
9	40	48	34848	1	100	1	0	0
9	40	49	34849	1	101	1	0	0
9	40	50	34850	0	101	1	0	0
9	40	51	34851	1	102	2	0	0
9	40	52	34852	0	102	2	0	0
9	40	53	34853	0	102	2	0	0
9	40	54	34854	0	102	2	0	0
9	40	55	34855	0	102	2	0	0
9	40	56	34856	0	102	2	0	0
9	40	57	34857	0	102	2	0	0
9	40	58	34858	1	103	7	0	0
9	40	59	34859	0	103	7	0	0
9	41	0	34860	0	103	7	0	0
9	41	1	34861	1	104	3	0	0
9	41	2	34862	1	105	1	0	0
9	41	3	34863	0	105	1	0	0
9	41	4	34864	0	105	1	0	0
9	41	5	34865	0	105	1	0	0
9	41	6	34866	0	105	1	0	0
9	41	7	34867	0	105	1	0	0
9	41	8	34868	0	105	1	0	0
9	41	9	34869	0	105	1	0	0
9	41	10	34870	0	105	1	0	0
9	41	11	34871	0	105	1	0	0
9	41	12	34872	0	105	1	0	0
9	41	13	34873	0	105	1	0	0
9	41	14	34874	0	105	1	0	0
9	41	15	34875	0	105	1	0	0
9	41	16	34876	1	106	14	0	0
9	41	17	34877	0	106	14	0	0
9	41	18	34878	1	107	2	0	0
9	41	19	34879	0	107	2	0	0
9	41	20	34880	1	108	2	0	0
9	41	21	34881	1	109	1	0	0
9	41	22	34882	0	109	1	0	0
9	41	23	34883	0	109	1	0	0
9	41	24	34884	0	109	1	0	0
9	41	25	34885	0	109	1	0	0
9	41	26	34886	0	109	1	0	0
9	41	27	34887	0	109	1	0	0
9	41	28	34888	0	109	1	0	0
9	41	29	34889	0	109	1	0	0
9	41	30	34890	0	109	1	0	0
9	41	31	34891	0	109	1	0	0
9	41	32	34892	0	109	1	0	0
9	41	33	34893	0	109	1	0	0
9	41	34	34894	0	109	1	0	0
9	41	35	34895	0	109	1	0	0
9	41	36	34896	1	110	15	0	0
9	41	37	34897	1	111	1	0	0
9	41	38	34898	0	111	1	0	0
9	41	39	34899	1	112	2	0	0
9	41	40	34900	0	112	2	0	0
9	41	41	34901	0	112	2	0	0
9	41	42	34902	0	112	2	0	0
9	41	43	34903	0	112	2	0	0
9	41	44	34904	0	112	2	0	0
9	41	45	34905	0	112	2	0	0
9	41	46	34906	0	112	2	0	0
9	41	47	34907	0	112	2	0	0
9	41	48	34908	1	113	9	0	0
9	41	49	34909	0	113	9	0	0
9	41	50	34910	0	113	9	0	0
9	41	51	34911	1	114	3	0	0
9	41	52	34912	1	115	1	0	0
9	41	53	34913	1	116	1	0	0
9	41	54	34914	0	116	1	0	0
9	41	55	34915	0	116	1	0	0
9	41	56	34916	0	116	1	0	0
9	41	57	34917	0	116	1	0	0
9	41	58	34918	0	116	1	0	0
9	41	59	34919	0	116	1	0	0
9	42	0	34920	0	116	1	0	0
9	42	1	34921	0	116	1	0	0
9	42	2	34922	0	116	1	0	0
9	42	3	34923	0	116	1	0	0
9	42	4	34924	1	117	11	0	0
9	42	5	34925	1	118	1	0	0
9	42	6	34926	0	118	1	0	0
9	42	7	34927	0	118	1	0	0
9	42	8	34928	0	118	1	0	0
9	42	9	34929	0	118	1	0	0
9	42	10	34930	0	118	1	0	0
9	42	11	34931	1	119	6	0	0
9	42	12	34932	1	120	1	0	0
9	42	13	34933	0	120	1	0	0
9	42	14	34934	1	121	2	0	0
9	42	15	34935	1	122	1	0	0
